'Arab World', 'ARB', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 297
'Arab World', 'ARB', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 5.66666666666667
'Indonesia', 'IDN', 'Source data assessment of statistical capacity scale 0 - 100', 'IQ.SCI.SRCE', 2015, 80
'Indonesia', 'IDN', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 13
'Indonesia', 'IDN', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 5
'Indonesia', 'IDN', 'Tax payments number', 'IC.TAX.PAYM', 2015, 54
'Indonesia', 'IDN', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 210.2
'Indonesia', 'IDN', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 471
'Indonesia', 'IDN', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 79
'Indonesia', 'IDN', 'Time required to register property days', 'IC.PRP.DURS', 2015, 27.4
'Indonesia', 'IDN', 'Time required to start a business days', 'IC.REG.DURS', 2015, 47.8
'Indonesia', 'IDN', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 234
'Indonesia', 'IDN', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 1.9
'Indonesia', 'IDN', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 29.7
'Iran, Islamic Rep.', 'IRN', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 26
'Iran, Islamic Rep.', 'IRN', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 7
'Iran, Islamic Rep.', 'IRN', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 2.7
'Iran, Islamic Rep.', 'IRN', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 7
'Iran, Islamic Rep.', 'IRN', 'Disbursements on external debt, long-term DIS, current US$', 'DT.DIS.DLXF.CD', 2015, 0
'Iran, Islamic Rep.', 'IRN', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 57.44
'Iran, Islamic Rep.', 'IRN', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 118
'Iran, Islamic Rep.', 'IRN', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 39
'Iran, Islamic Rep.', 'IRN', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 90
'Iran, Islamic Rep.', 'IRN', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 82.3
'Iran, Islamic Rep.', 'IRN', 'Improved sanitation facilities, urban % of urban population with access', 'SH.STA.ACSN.UR', 2015, 92.8
'Iran, Islamic Rep.', 'IRN', 'Improved water source % of population with access', 'SH.H2O.SAFE.ZS', 2015, 96.2
'Iran, Islamic Rep.', 'IRN', 'Improved water source, rural % of rural population with access', 'SH.H2O.SAFE.RU.ZS', 2015, 92.1
'Iran, Islamic Rep.', 'IRN', 'Improved water source, urban % of urban population with access', 'SH.H2O.SAFE.UR.ZS', 2015, 97.7
'Iran, Islamic Rep.', 'IRN', 'Interest payments on external debt, long-term INT, current US$', 'DT.INT.DLXF.CD', 2015, 16374000
'Iran, Islamic Rep.', 'IRN', 'Interest payments on external debt, private nonguaranteed PNG INT, current US$', 'DT.INT.DPNG.CD', 2015, 0
'Iran, Islamic Rep.', 'IRN', 'Labor tax and contributions % of commercial profits', 'IC.TAX.LABR.CP.ZS', 2015, 25.9
'Iran, Islamic Rep.', 'IRN', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 0.0499417079913502
'Iran, Islamic Rep.', 'IRN', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 2000
'Iran, Islamic Rep.', 'IRN', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 16
'Iran, Islamic Rep.', 'IRN', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 25
'Iran, Islamic Rep.', 'IRN', 'Methodology assessment of statistical capacity scale 0 - 100', 'IQ.SCI.MTHD', 2015, 60
'Iran, Islamic Rep.', 'IRN', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 13.4
'Iran, Islamic Rep.', 'IRN', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 12.6
'Iran, Islamic Rep.', 'IRN', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 14.1
'Iran, Islamic Rep.', 'IRN', 'Mortality rate, neonatal per 1,000 live births', 'SH.DYN.NMRT', 2015, 9.5
'Iran, Islamic Rep.', 'IRN', 'Mortality rate, under-5 per 1,000', 'SH.DYN.MORT', 2015, 15.5
'Iran, Islamic Rep.', 'IRN', 'Mortality rate, under-5, female per 1,000 live births', 'SH.DYN.MORT.FE', 2015, 14.9
'Iran, Islamic Rep.', 'IRN', 'Mortality rate, under-5, male per 1,000 live births', 'SH.DYN.MORT.MA', 2015, 16.2
'Iran, Islamic Rep.', 'IRN', 'Number of infant deaths', 'SH.DTH.IMRT', 2015, 18067
'Iran, Islamic Rep.', 'IRN', 'Number of maternal deaths', 'SH.MMR.DTHS', 2015, 340
'Iran, Islamic Rep.', 'IRN', 'Number of neonatal deaths', 'SH.DTH.NMRT', 2015, 12799
'Iran, Islamic Rep.', 'IRN', 'Number of under-five deaths', 'SH.DTH.MORT', 2015, 21010
'Iran, Islamic Rep.', 'IRN', 'Other taxes payable by businesses % of commercial profits', 'IC.TAX.OTHR.CP.ZS', 2015, 0.4
'Iran, Islamic Rep.', 'IRN', 'Overall level of statistical capacity scale 0 - 100', 'IQ.SCI.OVRL', 2015, 73.3333333333333
'Iran, Islamic Rep.', 'IRN', 'Periodicity and timeliness assessment of statistical capacity scale 0 - 100', 'IQ.SCI.PRDC', 2015, 80
'Iran, Islamic Rep.', 'IRN', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 3
'Iran, Islamic Rep.', 'IRN', 'PPG, bilateral AMT, current US$', 'DT.AMT.BLAT.CD', 2015, 68755000
'Iran, Islamic Rep.', 'IRN', 'PPG, bilateral DIS, current US$', 'DT.DIS.BLAT.CD', 2015, 0
'Iran, Islamic Rep.', 'IRN', 'PPG, bilateral INT, current US$', 'DT.INT.BLAT.CD', 2015, 4448000
'Iran, Islamic Rep.', 'IRN', 'PPG, bonds AMT, current US$', 'DT.AMT.PBND.CD', 2015, 0
'Iran, Islamic Rep.', 'IRN', 'PPG, bonds INT, current US$', 'DT.INT.PBND.CD', 2015, 0
'Iran, Islamic Rep.', 'IRN', 'PPG, commercial banks AMT, current US$', 'DT.AMT.PCBK.CD', 2015, 439240000
'Iran, Islamic Rep.', 'IRN', 'PPG, commercial banks DIS, current US$', 'DT.DIS.PCBK.CD', 2015, 0
'Iran, Islamic Rep.', 'IRN', 'PPG, commercial banks INT, current US$', 'DT.INT.PCBK.CD', 2015, 7427000
'Iran, Islamic Rep.', 'IRN', 'PPG, multilateral AMT, current US$', 'DT.AMT.MLAT.CD', 2015, 51768000
'Iran, Islamic Rep.', 'IRN', 'PPG, multilateral DIS, current US$', 'DT.DIS.MLAT.CD', 2015, 0
'Iran, Islamic Rep.', 'IRN', 'PPG, multilateral INT, current US$', 'DT.INT.MLAT.CD', 2015, 3842000
'Iran, Islamic Rep.', 'IRN', 'PPG, official creditors AMT, current US$', 'DT.AMT.OFFT.CD', 2015, 120523000
'Iran, Islamic Rep.', 'IRN', 'PPG, official creditors DIS, current US$', 'DT.DIS.OFFT.CD', 2015, 0
'Iran, Islamic Rep.', 'IRN', 'PPG, official creditors INT, current US$', 'DT.INT.OFFT.CD', 2015, 8290000
'Iran, Islamic Rep.', 'IRN', 'PPG, other private creditors AMT, current US$', 'DT.AMT.PROP.CD', 2015, 84565000
'Iran, Islamic Rep.', 'IRN', 'PPG, other private creditors DIS, current US$', 'DT.DIS.PROP.CD', 2015, 0
'Iran, Islamic Rep.', 'IRN', 'PPG, other private creditors INT, current US$', 'DT.INT.PROP.CD', 2015, 657000
'Iran, Islamic Rep.', 'IRN', 'PPG, private creditors AMT, current US$', 'DT.AMT.PRVT.CD', 2015, 523805000
'Iran, Islamic Rep.', 'IRN', 'PPG, private creditors DIS, current US$', 'DT.DIS.PRVT.CD', 2015, 0
'Iran, Islamic Rep.', 'IRN', 'PPG, private creditors INT, current US$', 'DT.INT.PRVT.CD', 2015, 8084000
'Iran, Islamic Rep.', 'IRN', 'Principal repayments on external debt, long-term AMT, current US$', 'DT.AMT.DLXF.CD', 2015, 644328000
'Iran, Islamic Rep.', 'IRN', 'Principal repayments on external debt, private nonguaranteed PNG AMT, current US$', 'DT.AMT.DPNG.CD', 2015, 0
'Iran, Islamic Rep.', 'IRN', 'Private credit bureau coverage % of adults', 'IC.CRD.PRVT.ZS', 2015, 46.6
'Iran, Islamic Rep.', 'IRN', 'Procedures to build a warehouse number', 'IC.WRH.PROC', 2015, 15
'Iran, Islamic Rep.', 'IRN', 'Procedures to register property number', 'IC.PRP.PROC', 2015, 7
'Iran, Islamic Rep.', 'IRN', 'Profit tax % of commercial profits', 'IC.TAX.PRFT.CP.ZS', 2015, 17.8
'Iran, Islamic Rep.', 'IRN', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 3.10344827586207
'Iran, Islamic Rep.', 'IRN', 'Public credit registry coverage % of adults', 'IC.CRD.PUBL.ZS', 2015, 49.1
'Iran, Islamic Rep.', 'IRN', 'Source data assessment of statistical capacity scale 0 - 100', 'IQ.SCI.SRCE', 2015, 80
'Iran, Islamic Rep.', 'IRN', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 8
'Iran, Islamic Rep.', 'IRN', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 2
'Iran, Islamic Rep.', 'IRN', 'Tax payments number', 'IC.TAX.PAYM', 2015, 20
'Iran, Islamic Rep.', 'IRN', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 97
'Iran, Islamic Rep.', 'IRN', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 505
'Iran, Islamic Rep.', 'IRN', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 77
'Iran, Islamic Rep.', 'IRN', 'Time required to register property days', 'IC.PRP.DURS', 2015, 12
'Iran, Islamic Rep.', 'IRN', 'Time required to start a business days', 'IC.REG.DURS', 2015, 15
'Iran, Islamic Rep.', 'IRN', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 344
'Iran, Islamic Rep.', 'IRN', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 4.5
'Iran, Islamic Rep.', 'IRN', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 44.1
'Iraq', 'IRQ', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 19
'Iraq', 'IRQ', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 4
'Iraq', 'IRQ', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 39.8
'Iraq', 'IRQ', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 0
'Iraq', 'IRQ', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 46.06
'Iraq', 'IRQ', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 161
'Iraq', 'IRQ', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 17
'Iraq', 'IRQ', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 85.6
'Iraq', 'IRQ', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 83.8
'Iraq', 'IRQ', 'Improved sanitation facilities, urban % of urban population with access', 'SH.STA.ACSN.UR', 2015, 86.4
'Iraq', 'IRQ', 'Improved water source % of population with access', 'SH.H2O.SAFE.ZS', 2015, 86.6
'Iraq', 'IRQ', 'Improved water source, rural % of rural population with access', 'SH.H2O.SAFE.RU.ZS', 2015, 70.1
'Iraq', 'IRQ', 'Improved water source, urban % of urban population with access', 'SH.H2O.SAFE.UR.ZS', 2015, 93.8
'Iraq', 'IRQ', 'Labor tax and contributions % of commercial profits', 'IC.TAX.LABR.CP.ZS', 2015, 13.5
'Iraq', 'IRQ', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 0.24056475447637699
'Iraq', 'IRQ', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 420
'Iraq', 'IRQ', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 13
'Iraq', 'IRQ', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 50
'Iraq', 'IRQ', 'Methodology assessment of statistical capacity scale 0 - 100', 'IQ.SCI.MTHD', 2015, 30
'Iraq', 'IRQ', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 26.5
'Iraq', 'IRQ', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 23.8
'Iraq', 'IRQ', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 29
'Iraq', 'IRQ', 'Mortality rate, neonatal per 1,000 live births', 'SH.DYN.NMRT', 2015, 18.4
'Iraq', 'IRQ', 'Mortality rate, under-5 per 1,000', 'SH.DYN.MORT', 2015, 32
'Iraq', 'IRQ', 'Mortality rate, under-5, female per 1,000 live births', 'SH.DYN.MORT.FE', 2015, 28.9
'Iraq', 'IRQ', 'Mortality rate, under-5, male per 1,000 live births', 'SH.DYN.MORT.MA', 2015, 34.9
'Iraq', 'IRQ', 'Number of infant deaths', 'SH.DTH.IMRT', 2015, 32258
'Iraq', 'IRQ', 'Number of maternal deaths', 'SH.MMR.DTHS', 2015, 620
'Iraq', 'IRQ', 'Number of neonatal deaths', 'SH.DTH.NMRT', 2015, 22482
'Iraq', 'IRQ', 'Number of under-five deaths', 'SH.DTH.MORT', 2015, 38682
'Iraq', 'IRQ', 'Other taxes payable by businesses % of commercial profits', 'IC.TAX.OTHR.CP.ZS', 2015, 0
'Iraq', 'IRQ', 'Overall level of statistical capacity scale 0 - 100', 'IQ.SCI.OVRL', 2015, 52.2222333333333
'Iraq', 'IRQ', 'Periodicity and timeliness assessment of statistical capacity scale 0 - 100', 'IQ.SCI.PRDC', 2015, 66.6667
'Iraq', 'IRQ', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 1
'Iraq', 'IRQ', 'Private credit bureau coverage % of adults', 'IC.CRD.PRVT.ZS', 2015, 0
'Iraq', 'IRQ', 'Procedures to build a warehouse number', 'IC.WRH.PROC', 2015, 12
'Iraq', 'IRQ', 'Procedures to register property number', 'IC.PRP.PROC', 2015, 5
'Iraq', 'IRQ', 'Profit tax % of commercial profits', 'IC.TAX.PRFT.CP.ZS', 2015, 14.3
'Iraq', 'IRQ', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 26.524390243902396
'Iraq', 'IRQ', 'Public credit registry coverage % of adults', 'IC.CRD.PUBL.ZS', 2015, 0
'Iraq', 'IRQ', 'Source data assessment of statistical capacity scale 0 - 100', 'IQ.SCI.SRCE', 2015, 60
'Iraq', 'IRQ', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 10
'Iraq', 'IRQ', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 1
'Iraq', 'IRQ', 'Tax payments number', 'IC.TAX.PAYM', 2015, 14
'Iraq', 'IRQ', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 249
'Iraq', 'IRQ', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 520
'Iraq', 'IRQ', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 77
'Iraq', 'IRQ', 'Time required to register property days', 'IC.PRP.DURS', 2015, 51
'Iraq', 'IRQ', 'Time required to start a business days', 'IC.REG.DURS', 2015, 29
'Iraq', 'IRQ', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 312
'Iraq', 'IRQ', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 27.8
'Ireland', 'IRL', 'Bank capital to assets ratio %', 'FB.BNK.CAPA.ZS', 2015, 13.346001572195199
'Ireland', 'IRL', 'Bank nonperforming loans to total gross loans %', 'FB.AST.NPER.ZS', 2015, 18.8463052117737
'Ireland', 'IRL', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 7
'Ireland', 'IRL', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 9
'Ireland', 'IRL', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 0.2
'Ireland', 'IRL', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 7
'Ireland', 'IRL', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 79.15
'Ireland', 'IRL', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 17
'Ireland', 'IRL', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 27
'Ireland', 'IRL', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 90.5
'Ireland', 'IRL', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 92.9
'Ireland', 'IRL', 'Improved sanitation facilities, urban % of urban population with access', 'SH.STA.ACSN.UR', 2015, 89.1
'Ireland', 'IRL', 'Improved water source % of population with access', 'SH.H2O.SAFE.ZS', 2015, 97.9
'Ireland', 'IRL', 'Improved water source, rural % of rural population with access', 'SH.H2O.SAFE.RU.ZS', 2015, 97.8
'Ireland', 'IRL', 'Improved water source, urban % of urban population with access', 'SH.H2O.SAFE.UR.ZS', 2015, 97.9
'Ireland', 'IRL', 'Labor tax and contributions % of commercial profits', 'IC.TAX.LABR.CP.ZS', 2015, 12.1
'Ireland', 'IRL', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 0.0163693376739088
'Ireland', 'IRL', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 6100
'Ireland', 'IRL', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 5
'Ireland', 'IRL', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 8
'Ireland', 'IRL', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 3
'Ireland', 'IRL', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 2.7
'Ireland', 'IRL', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 3.3
'Ireland', 'IRL', 'Mortality rate, neonatal per 1,000 live births', 'SH.DYN.NMRT', 2015, 2.3
'Ireland', 'IRL', 'Mortality rate, under-5 per 1,000', 'SH.DYN.MORT', 2015, 3.6
'Ireland', 'IRL', 'Mortality rate, under-5, female per 1,000 live births', 'SH.DYN.MORT.FE', 2015, 3.3
'Ireland', 'IRL', 'Mortality rate, under-5, male per 1,000 live births', 'SH.DYN.MORT.MA', 2015, 3.9
'Ireland', 'IRL', 'Number of infant deaths', 'SH.DTH.IMRT', 2015, 201
'Ireland', 'IRL', 'Number of maternal deaths', 'SH.MMR.DTHS', 2015, 5
'Ireland', 'IRL', 'Number of neonatal deaths', 'SH.DTH.NMRT', 2015, 154
'Ireland', 'IRL', 'Number of under-five deaths', 'SH.DTH.MORT', 2015, 244
'Ireland', 'IRL', 'Other taxes payable by businesses % of commercial profits', 'IC.TAX.OTHR.CP.ZS', 2015, 1.4
'Ireland', 'IRL', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 3
'Ireland', 'IRL', 'Private credit bureau coverage % of adults', 'IC.CRD.PRVT.ZS', 2015, 100
'Ireland', 'IRL', 'Procedures to build a warehouse number', 'IC.WRH.PROC', 2015, 10
'Ireland', 'IRL', 'Procedures to register property number', 'IC.PRP.PROC', 2015, 5
'Ireland', 'IRL', 'Profit tax % of commercial profits', 'IC.TAX.PRFT.CP.ZS', 2015, 12.4
'Ireland', 'IRL', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 16.2650602409639
'Ireland', 'IRL', 'Public credit registry coverage % of adults', 'IC.CRD.PUBL.ZS', 2015, 0
'Ireland', 'IRL', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 4
'Ireland', 'IRL', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 7
'Ireland', 'IRL', 'Tax payments number', 'IC.TAX.PAYM', 2015, 9
'Ireland', 'IRL', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 149.5
'Ireland', 'IRL', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 650
'Ireland', 'IRL', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 85
'Ireland', 'IRL', 'Time required to register property days', 'IC.PRP.DURS', 2015, 31.5
'Ireland', 'IRL', 'Time required to start a business days', 'IC.REG.DURS', 2015, 6
'Ireland', 'IRL', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 82
'Ireland', 'IRL', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 0.4
'Ireland', 'IRL', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 25.9
'Isle of Man', 'IMY', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 0
'Isle of Man', 'IMY', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 2
'Isle of Man', 'IMY', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 1
'Isle of Man', 'IMY', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 0
'Israel', 'ISR', 'Bank capital to assets ratio %', 'FB.BNK.CAPA.ZS', 2015, 7.16223574404876
'Israel', 'ISR', 'Bank nonperforming loans to total gross loans %', 'FB.AST.NPER.ZS', 2015, 2.10925840920199
'Israel', 'ISR', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 17
'Israel', 'ISR', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 7
'Israel', 'ISR', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 3.4
'Israel', 'ISR', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 7
'Israel', 'ISR', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 70.56
'Israel', 'ISR', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 53
'Israel', 'ISR', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 42
'Israel', 'ISR', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 100
'Israel', 'ISR', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 100
